lvis_row,cat_id,name,ram_row,ram_tag,bucket,frequency,target,threshold,subset_total,num_positives,num_negatives,TP,FP,TN,FN,precision,recall,target_met,best_precision,reason
583,584,igniter,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
584,585,inhaler,2222,inhalator,weak,r,0.9,,,6,,,,,,,,0,,low_gt
585,586,iPod,2242,ipod,high,f,0.9,0.4,252,126,126,29,2,124,97,0.9355,0.2302,1,1.0,ok
586,587,iron_(for_clothing),2244,iron,medium,c,0.9,,48,24,24,,,,,,,0,0.625,unreachable
587,588,ironing_board,2245,ironing board,medium,c,0.9,0.345,44,22,22,18,1,21,4,0.9474,0.8182,1,0.9474,ok
588,589,jacket,2255,jacket,high,f,0.9,0.39,3744,1872,1872,12,1,1871,1860,0.9231,0.0064,1,1.0,ok
589,590,jam,2260,jam,medium,c,0.9,,,16,,,,,,,,0,,low_gt
590,591,jar,711,jar,high,f,0.9,0.385,846,423,423,64,6,417,359,0.9143,0.1513,1,1.0,ok
591,592,jean,2268,jeans,high,f,0.9,0.405,3854,1927,1927,12,1,1926,1915,0.9231,0.0062,1,1.0,ok
592,593,jeep,2269,jeep,medium,c,0.9,,76,38,38,,,,,,,0,0.8182,unreachable
593,594,jelly_bean,2271,jelly bean,weak,r,0.9,,,3,,,,,,,,0,,low_gt
594,595,jersey,4051,t-shirt,high,f,0.9,,3890,1945,1945,,,,,,,0,0.8333,unreachable
595,596,jet_plane,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
596,597,jewel,2275,jewel,weak,r,0.9,,,1,,,,,,,,0,,low_gt
597,598,jewelry,2276,jewellery,medium,c,0.9,,,13,,,,,,,,0,,low_gt
598,599,joystick,2285,joystick,weak,r,0.9,,,9,,,,,,,,0,,low_gt
599,600,jumpsuit,2293,jumpsuit,medium,c,0.9,,,14,,,,,,,,0,,low_gt
600,601,kayak,2303,kayak,medium,c,0.9,0.35,74,37,37,32,3,34,5,0.9143,0.8649,1,1.0,ok
601,602,keg,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
602,603,kennel,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
603,604,kettle,502,boiler,medium,c,0.9,,200,100,100,,,,,,,0,0.8451,unreachable
604,605,key,2305,key,high,f,0.9,,390,195,195,,,,,,,0,0.8358,unreachable
605,606,keycard,2306,keycard,weak,r,0.9,,,1,,,,,,,,0,,low_gt
606,607,kilt,2309,kilt,medium,c,0.9,,,12,,,,,,,,0,,low_gt
607,608,kimono,2310,kimono,medium,c,0.9,0.335,48,24,24,20,2,22,4,0.9091,0.8333,1,1.0,ok
608,609,kitchen_sink,2323,kitchen sink,high,f,0.9,0.355,978,489,489,461,44,445,28,0.9129,0.9427,1,0.9704,ok
609,610,kitchen_table,2324,kitchen table,weak,r,0.9,,,10,,,,,,,,0,,low_gt
610,611,kite,2328,kite,high,f,0.9,0.35,3378,1689,1689,1643,176,1513,46,0.9032,0.9728,1,1.0,ok
611,612,kitten,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
612,613,kiwi_fruit,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
613,614,knee_pad,2330,knee pad,high,f,0.9,0.39,1788,894,894,63,5,889,831,0.9265,0.0705,1,1.0,ok
614,615,knife,2332,knife,high,f,0.9,0.39,3736,1868,1868,23,1,1867,1845,0.9583,0.0123,1,0.9583,ok
615,616,knitting_needle,2335,knitting needle,weak,r,0.9,,,7,,,,,,,,0,,low_gt
616,617,knob,2336,knob,high,f,0.9,,3134,1567,1567,,,,,,,0,0.6867,unreachable
617,618,knocker_(on_a_door),2337,knocker,weak,r,0.9,,,10,,,,,,,,0,,low_gt
618,619,koala,2339,koala,weak,r,0.9,,,8,,,,,,,,0,,low_gt
619,620,lab_coat,2343,lab coat,weak,r,0.9,,,7,,,,,,,,0,,low_gt
620,621,ladder,2349,ladder,high,f,0.9,,1258,629,629,,,,,,,0,0.875,unreachable
621,622,ladle,2350,ladle,medium,c,0.9,0.37,178,89,89,36,4,85,53,0.9,0.4045,1,0.9091,ok
622,623,ladybug,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
623,624,lamb_(animal),2357,lamb,high,f,0.9,0.34,268,134,134,130,12,122,4,0.9155,0.9701,1,1.0,ok
624,625,lamb-chop,2358,lamb chop,weak,r,0.9,,,4,,,,,,,,0,,low_gt
625,626,lamp,617,lamp,high,f,0.9,0.41,3604,1802,1802,12,0,1802,1790,1.0,0.0067,1,1.0,ok
626,627,lamppost,,,high,f,0.9,,,,,,,,,,,0,,unmapped
627,628,lampshade,,,high,f,0.9,,,,,,,,,,,0,,unmapped
628,629,lantern,2371,lantern,medium,c,0.9,0.36,96,48,48,6,0,48,42,1.0,0.125,1,1.0,ok
629,630,lanyard,2370,lanyard,high,f,0.9,0.395,836,418,418,20,2,416,398,0.9091,0.0478,1,1.0,ok
630,631,laptop_computer,,,high,f,0.9,,,,,,,,,,,0,,unmapped
631,632,lasagna,2376,lasagne,weak,r,0.9,,,5,,,,,,,,0,,low_gt
632,633,latch,2380,latch,high,f,0.9,,442,221,221,,,,,,,0,0.8519,unreachable
633,634,lawn_mower,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
634,635,leather,2405,leather,weak,r,0.9,,,7,,,,,,,,0,,low_gt
635,636,legging_(clothing),2415,legging,medium,c,0.9,,152,76,76,,,,,,,0,0.5588,unreachable
636,637,Lego,2417,lego,medium,c,0.9,0.345,44,22,22,15,1,21,7,0.9375,0.6818,1,1.0,ok
637,638,legume,2418,legume,weak,r,0.9,,,10,,,,,,,,0,,low_gt
638,639,lemon,2419,lemon,high,f,0.9,0.37,682,341,341,94,10,331,247,0.9038,0.2757,1,1.0,ok
639,640,lemonade,2421,lemonade,weak,r,0.9,,,1,,,,,,,,0,,low_gt
640,641,lettuce,2435,lettuce,high,f,0.9,0.355,1410,705,705,532,52,653,173,0.911,0.7546,1,1.0,ok
641,642,license_plate,2439,license plate,high,f,0.9,0.39,3800,1900,1900,54,6,1894,1846,0.9,0.0284,1,1.0,ok
642,643,life_buoy,2444,life belt,high,f,0.9,,376,188,188,,,,,,,0,0.5,unreachable
643,644,life_jacket,2445,life jacket,high,f,0.9,,454,227,227,,,,,,,0,0.577,unreachable
644,645,lightbulb,,,high,f,0.9,,,,,,,,,,,0,,unmapped
645,646,lightning_rod,2454,lightning rod,weak,r,0.9,,,6,,,,,,,,0,,low_gt
646,647,lime,2458,lime,high,f,0.9,0.37,230,115,115,29,2,113,86,0.9355,0.2522,1,1.0,ok
647,648,limousine,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
648,649,lion,2466,lion,medium,c,0.9,0.35,86,43,43,11,1,42,32,0.9167,0.2558,1,0.9167,ok
649,650,lip_balm,2467,lip balm,medium,c,0.9,,,14,,,,,,,,0,,low_gt
650,651,liquor,1116,liquor,weak,r,0.9,,,6,,,,,,,,0,,low_gt
651,652,lizard,2477,lizard,medium,c,0.9,,,15,,,,,,,,0,,low_gt
652,653,log,2487,log,high,f,0.9,0.385,2334,1167,1167,12,1,1166,1155,0.9231,0.0103,1,0.9231,ok
653,654,lollipop,2189,lollipop,medium,c,0.9,,,15,,,,,,,,0,,low_gt
654,655,speaker_(stero_equipment),3803,speaker,high,f,0.9,0.36,1988,994,994,405,38,956,589,0.9142,0.4074,1,1.0,ok
655,656,loveseat,2499,loveseat,medium,c,0.9,0.36,56,28,28,21,2,26,7,0.913,0.75,1,0.9333,ok
656,657,machine_gun,2515,machine gun,weak,r,0.9,,,2,,,,,,,,0,,low_gt
657,658,magazine,2516,magazine,high,f,0.9,0.365,676,338,338,32,3,335,306,0.9143,0.0947,1,1.0,ok
658,659,magnet,2519,magnet,high,f,0.9,0.375,668,334,334,53,5,329,281,0.9138,0.1587,1,0.9412,ok
659,660,mail_slot,2527,mail slot,medium,c,0.9,,,15,,,,,,,,0,,low_gt
660,661,mailbox_(at_home),,,high,f,0.9,,,,,,,,,,,0,,unmapped
661,662,mallard,2532,mallard,weak,r,0.9,,,1,,,,,,,,0,,low_gt
662,663,mallet,2534,mallet,weak,r,0.9,,,8,,,,,,,,0,,low_gt
663,664,mammoth,2536,mammoth,weak,r,0.9,,,1,,,,,,,,0,,low_gt
664,665,manatee,2540,manatee,weak,r,0.9,,,1,,,,,,,,0,,low_gt
665,666,mandarin_orange,2542,mandarin orange,medium,c,0.9,0.35,56,28,28,22,2,26,6,0.9167,0.7857,1,1.0,ok
666,667,manger,2546,manger,medium,c,0.9,,182,91,91,,,,,,,0,0.6429,unreachable
667,668,manhole,2551,manhole,high,f,0.9,0.375,520,260,260,73,7,253,187,0.9125,0.2808,1,1.0,ok
668,669,map,2562,map,high,f,0.9,0.345,262,131,131,35,3,128,96,0.9211,0.2672,1,1.0,ok
669,670,marker,,,high,f,0.9,,,,,,,,,,,0,,unmapped
670,671,martini,2585,martini,weak,r,0.9,,,3,,,,,,,,0,,low_gt
671,672,mascot,2588,mascot,weak,r,0.9,,,10,,,,,,,,0,,low_gt
672,673,mashed_potato,2589,mashed potato,medium,c,0.9,0.34,78,39,39,38,4,35,1,0.9048,0.9744,1,0.9286,ok
673,674,masher,2590,masher,weak,r,0.9,,,2,,,,,,,,0,,low_gt
674,675,mask,2591,mask,high,f,0.9,,1850,925,925,,,,,,,0,0.7054,unreachable
675,676,mast,2593,mast,high,f,0.9,0.365,708,354,354,154,17,337,200,0.9006,0.435,1,1.0,ok
676,677,mat_(gym_equipment),2594,mat,medium,c,0.9,,62,31,31,,,,,,,0,0.8333,unreachable
677,678,matchbox,2597,matchbox,weak,r,0.9,,,10,,,,,,,,0,,low_gt
678,679,mattress,2599,mattress,high,f,0.9,0.345,430,215,215,176,17,198,39,0.9119,0.8186,1,1.0,ok
679,680,measuring_cup,2603,measuring cup,medium,c,0.9,0.37,142,71,71,13,1,70,58,0.9286,0.1831,1,1.0,ok
680,681,measuring_stick,3463,ruler,medium,c,0.9,0.35,86,43,43,28,2,41,15,0.9333,0.6512,1,0.9333,ok
681,682,meatball,2606,meatball,medium,c,0.9,0.375,56,28,28,24,1,27,4,0.96,0.8571,1,1.0,ok
682,683,medicine,1421,medicine,medium,c,0.9,0.37,68,34,34,6,0,34,28,1.0,0.1765,1,1.0,ok
683,684,melon,2620,melon,medium,c,0.9,,,16,,,,,,,,0,,low_gt
684,685,microphone,2632,microphone,high,f,0.9,0.39,546,273,273,20,2,271,253,0.9091,0.0733,1,0.9167,ok
685,686,microscope,2633,microscope,weak,r,0.9,,,2,,,,,,,,0,,low_gt
686,687,microwave_oven,,,high,f,0.9,,,,,,,,,,,0,,unmapped
687,688,milestone,2636,milestone,weak,r,0.9,,,4,,,,,,,,0,,low_gt
688,689,milk,2638,milk,high,f,0.9,0.385,214,107,107,14,1,106,93,0.9333,0.1308,1,1.0,ok
689,690,milk_can,2639,milk can,weak,r,0.9,,,2,,,,,,,,0,,low_gt
690,691,milkshake,2641,milkshake,weak,r,0.9,,,1,,,,,,,,0,,low_gt
691,692,minivan,2651,minivan,high,f,0.9,0.395,908,454,454,19,1,453,435,0.95,0.0419,1,1.0,ok
692,693,mint_candy,2653,mint candy,weak,r,0.9,,,9,,,,,,,,0,,low_gt
693,694,mirror,2654,mirror,high,f,0.9,0.385,3802,1901,1901,269,25,1876,1632,0.915,0.1415,1,0.9444,ok
694,695,mitten,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
695,696,mixer_(kitchen_tool),2660,mixer,medium,c,0.9,0.38,182,91,91,10,1,90,81,0.9091,0.1099,1,1.0,ok
696,697,money,2674,money,medium,c,0.9,0.355,92,46,46,11,1,45,35,0.9167,0.2391,1,0.9167,ok
697,698,monitor_(computer_equipment) computer_monitor,,,high,f,0.9,,,,,,,,,,,0,,unmapped
698,699,monkey,2677,monkey,medium,c,0.9,0.36,148,74,74,33,2,72,41,0.9429,0.4459,1,1.0,ok
699,700,motor,2704,motor,high,f,0.9,0.375,842,421,421,121,10,411,300,0.9237,0.2874,1,0.9697,ok
700,701,motor_scooter,3550,scooter,high,f,0.9,0.365,452,226,226,144,14,212,82,0.9114,0.6372,1,1.0,ok
701,702,motor_vehicle,190,motor vehicle,weak,r,0.9,,,10,,,,,,,,0,,low_gt
702,703,motorcycle,2706,motorcycle,high,f,0.9,0.33,3440,1720,1720,1526,149,1571,194,0.911,0.8872,1,1.0,ok
703,704,mound_(baseball),2711,mound,high,f,0.9,0.36,522,261,261,260,27,234,1,0.9059,0.9962,1,1.0,ok
704,705,mouse_(computer_equipment),2729,mouse,high,f,0.9,0.37,2674,1337,1337,696,67,1270,641,0.9122,0.5206,1,0.9419,ok
705,706,mousepad,2730,mousepad,high,f,0.9,0.36,586,293,293,268,29,264,25,0.9024,0.9147,1,0.9726,ok
706,707,muffin,2741,muffin,medium,c,0.9,0.37,124,62,62,39,4,58,23,0.907,0.629,1,1.0,ok
707,708,mug,2742,mug,high,f,0.9,0.385,1628,814,814,56,6,808,758,0.9032,0.0688,1,1.0,ok
708,709,mushroom,2751,mushroom,high,f,0.9,,814,407,407,,,,,,,0,0.7333,unreachable
709,710,music_stool,2754,music stool,weak,r,0.9,,,6,,,,,,,,0,,low_gt
710,711,musical_instrument,2231,instrument,medium,c,0.9,,,16,,,,,,,,0,,low_gt
711,712,nailfile,2764,nailfile,weak,r,0.9,,,7,,,,,,,,0,,low_gt
712,713,napkin,2766,napkin,high,f,0.9,0.375,3582,1791,1791,179,13,1778,1612,0.9323,0.0999,1,0.9323,ok
713,714,neckerchief,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
714,715,necklace,2779,necklace,high,f,0.9,0.38,3830,1915,1915,16,1,1914,1899,0.9412,0.0084,1,0.9412,ok
715,716,necktie,4158,tie,high,f,0.9,0.365,3880,1940,1940,697,65,1875,1243,0.9147,0.3593,1,1.0,ok
716,717,needle,2783,needle,medium,c,0.9,,,13,,,,,,,,0,,low_gt
717,718,nest,2789,nest,medium,c,0.9,,,16,,,,,,,,0,,low_gt
718,719,newspaper,2920,paper,high,f,0.9,0.375,896,448,448,28,2,446,420,0.9333,0.0625,1,0.9545,ok
719,720,newsstand,2796,newsstand,medium,c,0.9,,,12,,,,,,,,0,,low_gt
720,721,nightshirt,3731,sleepwear,medium,c,0.9,,,18,,,,,,,,0,,low_gt
721,722,nosebag_(for_animals),1600,feedbag,weak,r,0.9,,,4,,,,,,,,0,,low_gt
722,723,noseband_(for_animals),2805,noseband,medium,c,0.9,,142,71,71,,,,,,,0,0.5833,unreachable
723,724,notebook,2807,notebook,high,f,0.9,0.35,378,189,189,134,14,175,55,0.9054,0.709,1,1.0,ok
724,725,notepad,2808,notepad,medium,c,0.9,0.365,148,74,74,52,5,69,22,0.9123,0.7027,1,1.0,ok
725,726,nut,2816,nut,high,f,0.9,,206,103,103,,,,,,,0,0.6792,unreachable
726,727,nutcracker,2817,nutcracker,weak,r,0.9,,,3,,,,,,,,0,,low_gt
727,728,oar,2820,oar,high,f,0.9,,220,110,110,,,,,,,0,0.5,unreachable
728,729,octopus_(food),,,weak,r,0.9,,,,,,,,,,,0,,unmapped
729,730,octopus_(animal),,,weak,r,0.9,,,,,,,,,,,0,,unmapped
730,731,oil_lamp,2842,oil lamp,medium,c,0.9,,,15,,,,,,,,0,,low_gt
731,732,olive_oil,2848,olive oil,medium,c,0.9,0.355,50,25,25,11,1,24,14,0.9167,0.44,1,1.0,ok
732,733,omelet,2850,omelet,weak,r,0.9,,,7,,,,,,,,0,,low_gt
733,734,onion,2851,onion,high,f,0.9,0.385,1294,647,647,68,7,640,579,0.9067,0.1051,1,1.0,ok
734,735,orange_(fruit),2864,orange,high,f,0.9,0.365,1648,824,824,432,41,783,392,0.9133,0.5243,1,1.0,ok
735,736,orange_juice,2865,orange juice,medium,c,0.9,0.345,200,100,100,56,5,95,44,0.918,0.56,1,1.0,ok
736,737,ostrich,2877,ostrich,medium,c,0.9,0.34,94,47,47,38,2,45,9,0.95,0.8085,1,1.0,ok
737,738,ottoman,2043,hassock,high,f,0.9,,242,121,121,,,,,,,0,0.7368,unreachable
738,739,oven,2886,oven,high,f,0.9,0.355,1462,731,731,598,61,670,133,0.9074,0.8181,1,1.0,ok
739,740,overalls_(clothing),2887,overall,medium,c,0.9,,146,73,73,,,,,,,0,0.5474,unreachable
740,741,owl,2890,owl,medium,c,0.9,0.345,98,49,49,24,2,47,25,0.9231,0.4898,1,1.0,ok
741,742,packet,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
742,743,inkpad,2226,inking pad,weak,r,0.9,,,4,,,,,,,,0,,low_gt
743,744,pad,1236,pad,medium,c,0.9,,124,62,62,,,,,,,0,0.8571,unreachable
744,745,paddle,494,paddle,high,f,0.9,0.37,236,118,118,108,10,108,10,0.9153,0.9153,1,1.0,ok
745,746,padlock,2897,padlock,medium,c,0.9,0.375,198,99,99,6,0,99,93,1.0,0.0606,1,1.0,ok
746,747,paintbrush,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
747,748,painting,,,high,f,0.9,,,,,,,,,,,0,,unmapped
748,749,pajamas,,,high,f,0.9,,,,,,,,,,,0,,unmapped
749,750,palette,2905,palette,medium,c,0.9,,42,21,21,,,,,,,0,0.5833,unreachable
750,751,pan_(for_cooking),,,high,f,0.9,,,,,,,,,,,0,,unmapped
751,752,pan_(metal_container),,,weak,r,0.9,,,,,,,,,,,0,,unmapped
752,753,pancake,2910,pancake,medium,c,0.9,0.37,144,72,72,65,7,65,7,0.9028,0.9028,1,1.0,ok
753,754,pantyhose,2918,pantyhose,weak,r,0.9,,,9,,,,,,,,0,,low_gt
754,755,papaya,2919,papaya,weak,r,0.9,,,10,,,,,,,,0,,low_gt
755,756,paper_plate,2924,paper plate,high,f,0.9,0.375,656,328,328,8,0,328,320,1.0,0.0244,1,1.0,ok
756,757,paper_towel,2925,paper towel,high,f,0.9,,936,468,468,,,,,,,0,0.5924,unreachable
757,758,paperback_book,2926,paperback book,weak,r,0.9,,,1,,,,,,,,0,,low_gt
758,759,paperweight,2927,paperweight,weak,r,0.9,,,2,,,,,,,,0,,low_gt
759,760,parachute,2928,parachute,medium,c,0.9,0.335,48,24,24,22,1,23,2,0.9565,0.9167,1,1.0,ok
760,761,parakeet,2933,paraquet,medium,c,0.9,,,11,,,,,,,,0,,low_gt
761,762,parasail_(sports),2934,parasail,medium,c,0.9,0.335,144,72,72,71,6,66,1,0.9221,0.9861,1,1.0,ok
762,763,parasol,3998,sunshade,medium,c,0.9,,,17,,,,,,,,0,,low_gt
763,764,parchment,2936,parchment,weak,r,0.9,,,10,,,,,,,,0,,low_gt
764,765,parka,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
765,766,parking_meter,2942,parking meter,high,f,0.9,0.355,978,489,489,383,34,455,106,0.9185,0.7832,1,1.0,ok
766,767,parrot,2931,parrot,medium,c,0.9,0.35,94,47,47,40,3,44,7,0.9302,0.8511,1,1.0,ok
767,768,passenger_car_(part_of_a_train),757,coach,medium,c,0.9,,186,93,93,,,,,,,0,0.8594,unreachable
768,769,passenger_ship,2955,passenger ship,weak,r,0.9,,,1,,,,,,,,0,,low_gt
769,770,passport,2958,passport,medium,c,0.9,,,12,,,,,,,,0,,low_gt
770,771,pastry,2961,pastry,high,f,0.9,0.36,456,228,228,219,24,204,9,0.9012,0.9605,1,1.0,ok
771,772,patty_(food),,,weak,r,0.9,,,,,,,,,,,0,,unmapped
772,773,pea_(food),2971,pea,medium,c,0.9,,152,76,76,,,,,,,0,0.75,unreachable
773,774,peach,2973,peach,medium,c,0.9,0.37,142,71,71,29,3,68,42,0.9062,0.4085,1,1.0,ok
774,775,peanut_butter,2977,peanut butter,medium,c,0.9,,60,30,30,,,,,,,0,0.8667,unreachable
775,776,pear,2978,pear,high,f,0.9,0.345,218,109,109,76,8,101,33,0.9048,0.6972,1,1.0,ok
776,777,peeler_(tool_for_fruit_and_vegetables),2986,peeler,medium,c,0.9,,,14,,,,,,,,0,,low_gt
777,778,wooden_leg,2988,pegleg,weak,r,0.9,,,1,,,,,,,,0,,low_gt
778,779,pegboard,2987,pegboard,weak,r,0.9,,,8,,,,,,,,0,,low_gt
779,780,pelican,2989,pelican,medium,c,0.9,0.345,52,26,26,21,2,24,5,0.913,0.8077,1,1.0,ok
780,781,pen,2990,pen,high,f,0.9,0.375,678,339,339,85,7,332,254,0.9239,0.2507,1,1.0,ok
781,782,pencil,2992,pencil,high,f,0.9,0.36,306,153,153,67,7,146,86,0.9054,0.4379,1,1.0,ok
782,783,pencil_box,2993,pencil case,weak,r,0.9,,,2,,,,,,,,0,,low_gt
783,784,pencil_sharpener,2994,pencil sharpener,weak,r,0.9,,,3,,,,,,,,0,,low_gt
784,785,pendulum,2997,pendulum,weak,r,0.9,,,8,,,,,,,,0,,low_gt
785,786,penguin,2998,penguin,medium,c,0.9,0.375,94,47,47,11,0,47,36,1.0,0.234,1,1.0,ok
786,787,pennant,3000,pennant,weak,r,0.9,,,8,,,,,,,,0,,low_gt
787,788,penny_(coin),3001,penny,weak,r,0.9,,,6,,,,,,,,0,,low_gt
788,789,pepper,3004,pepper,high,f,0.9,,232,116,116,,,,,,,0,0.7083,unreachable
789,790,pepper_mill,3005,pepper grinder,medium,c,0.9,0.375,138,69,69,10,0,69,59,1.0,0.1449,1,1.0,ok
790,791,perfume,3012,perfume,medium,c,0.9,,,13,,,,,,,,0,,low_gt
791,792,persimmon,3015,persimmon,weak,r,0.9,,,6,,,,,,,,0,,low_gt
792,793,person,2163,person,high,f,0.9,,3856,1928,1928,,,,,,,0,0.7273,unreachable
793,794,pet,3019,pet,medium,c,0.9,0.375,158,79,79,66,6,73,13,0.9167,0.8354,1,0.9615,ok
794,795,pew_(church_bench),3024,church bench,medium,c,0.9,,,14,,,,,,,,0,,low_gt
795,796,phonebook,3029,phonebook,weak,r,0.9,,,7,,,,,,,,0,,low_gt
796,797,phonograph_record,3327,record,medium,c,0.9,,,20,,,,,,,,0,,low_gt
797,798,piano,3038,piano,high,f,0.9,0.345,228,114,114,56,6,108,58,0.9032,0.4912,1,1.0,ok
798,799,pickle,3041,pickle,high,f,0.9,0.38,442,221,221,78,6,215,143,0.9286,0.3529,1,1.0,ok
799,800,pickup_truck,,,high,f,0.9,,,,,,,,,,,0,,unmapped
800,801,pie,3048,pie,medium,c,0.9,0.385,124,62,62,33,3,59,29,0.9167,0.5323,1,1.0,ok
801,802,pigeon,3049,pigeon,medium,c,0.9,0.345,174,87,87,59,6,81,28,0.9077,0.6782,1,1.0,ok
802,803,piggy_bank,3002,piggy bank,weak,r,0.9,,,4,,,,,,,,0,,low_gt
803,804,pillow,3052,pillow,high,f,0.9,0.355,3824,1912,1912,1267,123,1789,645,0.9115,0.6627,1,1.0,ok
804,805,pin_(non_jewelry),3055,pin,weak,r,0.9,,,7,,,,,,,,0,,low_gt
805,806,pineapple,3060,pineapple,high,f,0.9,0.35,372,186,186,68,6,180,118,0.9189,0.3656,1,1.0,ok
806,807,pinecone,,,medium,c,0.9,,,,,,,,,,,0,,unmapped
807,808,ping-pong_ball,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
808,809,pinwheel,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
809,810,tobacco_pipe,4174,tobacco pipe,weak,r,0.9,,,7,,,,,,,,0,,low_gt
810,811,pipe,3066,pipe,high,f,0.9,,2826,1413,1413,,,,,,,0,0.75,unreachable
811,812,pistol,2017,handgun,weak,r,0.9,,,7,,,,,,,,0,,low_gt
812,813,pita_(bread),3073,pocket bread,medium,c,0.9,,,12,,,,,,,,0,,low_gt
813,814,pitcher_(vessel_for_liquid),3077,pitcher,high,f,0.9,,496,248,248,,,,,,,0,0.6154,unreachable
814,815,pitchfork,3079,pitchfork,weak,r,0.9,,,4,,,,,,,,0,,low_gt
815,816,pizza,3080,pizza,high,f,0.9,0.35,3762,1881,1881,1824,198,1683,57,0.9021,0.9697,1,1.0,ok
816,817,place_mat,3086,place mat,high,f,0.9,,1058,529,529,,,,,,,0,0.7143,unreachable
817,818,plate,1342,plate,high,f,0.9,0.365,3864,1932,1932,1385,148,1784,547,0.9035,0.7169,1,1.0,ok
818,819,platter,3103,platter,medium,c,0.9,,100,50,50,,,,,,,0,0.8636,unreachable
819,820,playpen,3121,playpen,weak,r,0.9,,,3,,,,,,,,0,,low_gt
820,821,pliers,3124,plier,medium,c,0.9,,56,28,28,,,,,,,0,0.5897,unreachable
821,822,plow_(farm_equipment),3126,plow,weak,r,0.9,,,10,,,,,,,,0,,low_gt
822,823,plume,3132,plume,weak,r,0.9,,,5,,,,,,,,0,,low_gt
823,824,pocket_watch,3135,pocket watch,weak,r,0.9,,,5,,,,,,,,0,,low_gt
824,825,pocketknife,3136,pocketknife,medium,c,0.9,,,18,,,,,,,,0,,low_gt
825,826,poker_(fire_stirring_tool),3926,poker,medium,c,0.9,,,14,,,,,,,,0,,low_gt
826,827,pole,3146,pole,high,f,0.9,,3780,1890,1890,,,,,,,0,0.8182,unreachable
827,828,polo_shirt,3158,polo shirt,high,f,0.9,,1320,660,660,,,,,,,0,0.8448,unreachable
828,829,poncho,3161,poncho,weak,r,0.9,,,8,,,,,,,,0,,low_gt
829,830,pony,1033,pony,medium,c,0.9,0.34,50,25,25,22,2,23,3,0.9167,0.88,1,1.0,ok
830,831,pool_table,429,billiard table,weak,r,0.9,,,10,,,,,,,,0,,low_gt
831,832,pop_(soda),3166,pop,high,f,0.9,,436,218,218,,,,,,,0,0.8333,unreachable
832,833,postbox_(public),,,medium,c,0.9,,,,,,,,,,,0,,unmapped
833,834,postcard,3186,postcard,medium,c,0.9,,,16,,,,,,,,0,,low_gt
834,835,poster,3187,poster,high,f,0.9,0.37,1616,808,808,25,2,806,783,0.9259,0.0309,1,0.9333,ok
835,836,pot,3189,pot,high,f,0.9,,958,479,479,,,,,,,0,0.8421,unreachable
836,837,flowerpot,,,high,f,0.9,,,,,,,,,,,0,,unmapped
837,838,potato,3190,potato,high,f,0.9,,614,307,307,,,,,,,0,0.875,unreachable
838,839,potholder,3193,potholder,medium,c,0.9,,114,57,57,,,,,,,0,0.6667,unreachable
839,840,pottery,955,pottery,medium,c,0.9,0.325,56,28,28,24,2,26,4,0.9231,0.8571,1,1.0,ok
840,841,pouch,3195,pouch,medium,c,0.9,,160,80,80,,,,,,,0,0.7273,unreachable
841,842,power_shovel,1317,excavator,medium,c,0.9,,,11,,,,,,,,0,,low_gt
842,843,prawn,3670,shrimp,medium,c,0.9,0.355,184,92,92,68,4,88,24,0.9444,0.7391,1,1.0,ok
843,844,pretzel,3215,pretzel,medium,c,0.9,,,20,,,,,,,,0,,low_gt
844,845,printer,3220,printer,high,f,0.9,0.365,388,194,194,154,15,179,40,0.9112,0.7938,1,1.0,ok
845,846,projectile_(weapon),2656,missile,medium,c,0.9,0.35,46,23,23,23,2,21,0,0.92,1.0,1,1.0,ok
846,847,projector,3230,projector,medium,c,0.9,0.335,104,52,52,47,5,47,5,0.9038,0.9038,1,1.0,ok
847,848,propeller,3233,propeller,high,f,0.9,0.35,1346,673,673,602,59,614,71,0.9107,0.8945,1,1.0,ok
848,849,prune,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
849,850,pudding,3242,pudding,weak,r,0.9,,,2,,,,,,,,0,,low_gt
850,851,puffer_(fish),479,blowfish,weak,r,0.9,,,1,,,,,,,,0,,low_gt
851,852,puffin,3245,puffin,weak,r,0.9,,,2,,,,,,,,0,,low_gt
852,853,pug-dog,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
853,854,pumpkin,3251,pumpkin,medium,c,0.9,0.36,160,80,80,21,2,78,59,0.913,0.2625,1,1.0,ok
854,855,puncher,,,weak,r,0.9,,,,,,,,,,,0,,unmapped
855,856,puppet,2576,puppet,weak,r,0.9,,,3,,,,,,,,0,,low_gt
